sensorid,timestamp,temperature_from_humidity,temperature_from_pressure,humidity,pressure
1984,2022-06-20T13:09:14,43.36469268798828,40.80833435058594,28.812875747680664,1009.754150390625
1984,2022-06-20T13:09:16,43.32713317871094,40.80416488647461,28.530359268188477,1009.77978515625
1984,2022-06-20T13:09:18,43.38346862792969,40.80833435058594,28.552579879760742,1009.76953125
1984,2022-06-20T13:09:20,43.38346862792969,40.81458282470703,26.622577667236328,1009.767578125
1984,2022-06-20T13:09:23,43.47735595703125,40.82291793823242,28.777957916259766,1009.78173828125
1984,2022-06-20T13:09:25,43.47735595703125,40.81666564941406,28.641460418701172,1009.765625
1984,2022-06-20T13:09:27,43.496131896972656,40.829166412353516,28.644636154174805,1009.7548828125
1984,2022-06-20T13:09:29,43.43980407714844,40.829166412353516,28.727169036865234,1009.754150390625
1984,2022-06-20T13:09:31,43.47735595703125,40.837501525878906,28.873188018798828,1009.767333984375
1984,2022-06-20T13:09:33,43.47735595703125,40.829166412353516,28.59384536743164,1009.762939453125
1984,2022-06-20T13:09:35,43.36469268798828,40.849998474121094,29.031906127929688,1009.783447265625
1984,2022-06-20T13:09:37,43.402244567871094,40.85208511352539,28.67320442199707,1009.784423828125
1984,2022-06-20T13:09:39,43.590023040771484,40.84375,28.777957916259766,1009.741455078125
1984,2022-06-20T13:09:41,43.496131896972656,40.85625076293945,28.695425033569336,1009.742919921875
1984,2022-06-20T13:09:43,43.421024322509766,40.85625076293945,29.308073043823242,1009.736572265625
1984,2022-06-20T13:09:45,43.43980407714844,40.86458206176758,28.927152633666992,1009.741943359375
1984,2022-06-20T13:09:47,43.458580017089844,40.86458206176758,28.930326461791992,1009.765869140625
1984,2022-06-20T13:09:49,43.47735595703125,40.86249923706055,28.689075469970703,1009.733642578125
1984,2022-06-20T13:09:51,43.496131896972656,40.875,28.577974319458008,1009.732177734375
1984,2022-06-20T13:09:53,43.53369140625,40.87291717529297,28.485918045043945,1009.7451171875
1984,2022-06-20T13:09:55,43.53369140625,40.87916564941406,28.638286590576172,1009.751953125
1984,2022-06-20T13:09:57,43.43980407714844,40.87083435058594,28.7239933013916,1009.760986328125
1984,2022-06-20T13:09:59,43.458580017089844,40.87708282470703,28.7144718170166,1009.742431640625
1984,2022-06-20T13:10:01,43.47735595703125,40.889583587646484,28.847793579101562,1009.75341796875
1984,2022-06-20T13:10:03,43.51491165161133,40.889583587646484,28.67320442199707,1009.76220703125
1984,2022-06-20T13:10:05,43.552467346191406,40.88750076293945,28.873188018798828,1009.730712890625
1984,2022-06-20T13:10:07,43.402244567871094,40.889583587646484,28.606542587280273,1009.744384765625
1984,2022-06-20T13:10:09,43.496131896972656,40.891666412353516,28.765260696411133,1009.748046875
1984,2022-06-20T13:10:11,43.552467346191406,40.89374923706055,28.743040084838867,1009.74267578125
1984,2022-06-20T13:10:13,43.53369140625,40.89791488647461,28.825572967529297,1009.737060546875
1984,2022-06-20T13:10:15,43.47735595703125,40.89791488647461,28.58432388305664,1009.737548828125
1984,2022-06-20T13:10:17,43.51491165161133,40.900001525878906,28.730342864990234,1009.7353515625
1984,2022-06-20T13:10:19,43.496131896972656,40.89374923706055,28.854141235351562,1009.720458984375
1984,2022-06-20T13:10:21,43.496131896972656,40.90625,28.7176456451416,1009.73046875
1984,2022-06-20T13:10:23,43.496131896972656,40.91041564941406,28.657333374023438,1009.738525390625
1984,2022-06-20T13:10:25,43.458580017089844,40.90416717529297,28.536706924438477,1009.72412109375
1984,2022-06-20T13:10:27,43.43980407714844,40.90208435058594,28.606542587280273,1009.7216796875
1984,2022-06-20T13:10:29,43.496131896972656,40.90416717529297,28.574800491333008,1009.73046875
1984,2022-06-20T13:10:31,43.51491165161133,40.912498474121094,28.393861770629883,1009.730224609375
1984,2022-06-20T13:10:33,43.57124328613281,40.91458511352539,28.571624755859375,1009.730224609375
1984,2022-06-20T13:10:35,43.590023040771484,40.91875076293945,27.58757781982422,1009.72802734375
1984,2022-06-20T13:10:37,43.53369140625,40.912498474121094,28.577974319458008,1009.72119140625
1984,2022-06-20T13:10:39,43.552467346191406,40.920833587646484,28.62558937072754,1009.713623046875
1984,2022-06-20T13:10:41,43.51491165161133,40.91666793823242,28.473220825195312,1009.708984375
1984,2022-06-20T13:10:43,43.496131896972656,40.91666793823242,28.406558990478516,1009.7236328125
1984,2022-06-20T13:10:45,43.57124328613281,40.91875076293945,28.663681030273438,1009.702880859375
1984,2022-06-20T13:10:47,43.590023040771484,40.912498474121094,28.644636154174805,1009.735107421875
1984,2022-06-20T13:10:49,43.43980407714844,40.912498474121094,28.50813865661621,1009.73583984375
1984,2022-06-20T13:10:51,43.47735595703125,40.91458511352539,28.7589111328125,1009.745849609375
1984,2022-06-20T13:10:53,43.590023040771484,40.920833587646484,28.33672332763672,1009.718505859375
1984,2022-06-20T13:10:55,43.590023040771484,40.91875076293945,28.581148147583008,1009.713623046875
1984,2022-06-20T13:10:57,43.552467346191406,40.922916412353516,27.997068405151367,1009.73828125
1984,2022-06-20T13:10:59,43.496131896972656,40.91458511352539,28.42243194580078,1009.71044921875
1984,2022-06-20T13:11:01,43.47735595703125,40.91875076293945,28.7493896484375,1009.72119140625
1984,2022-06-20T13:11:03,43.51491165161133,40.922916412353516,28.501789093017578,1009.724365234375
1984,2022-06-20T13:11:05,43.57124328613281,40.92499923706055,28.292282104492188,1009.725341796875
1984,2022-06-20T13:11:07,43.496131896972656,40.92499923706055,28.647809982299805,1009.73779296875
1984,2022-06-20T13:11:09,43.43980407714844,40.920833587646484,28.59067153930664,1009.72119140625
1984,2022-06-20T13:11:11,43.51491165161133,40.91875076293945,28.517662048339844,1009.7255859375
1984,2022-06-20T13:11:13,43.47735595703125,40.912498474121094,28.41925621032715,1009.72802734375
1984,2022-06-20T13:11:15,43.496131896972656,40.912498474121094,29.58741569519043,1009.73193359375
1984,2022-06-20T13:11:17,43.57124328613281,40.91875076293945,28.638286590576172,1009.72265625
1984,2022-06-20T13:11:19,43.458580017089844,40.920833587646484,28.682727813720703,1009.723388671875
1984,2022-06-20T13:11:21,43.402244567871094,40.90833282470703,28.362117767333984,1009.72607421875
1984,2022-06-20T13:11:23,43.57124328613281,40.91875076293945,28.58432388305664,1009.706787109375
1984,2022-06-20T13:11:25,43.53369140625,40.91458511352539,28.577974319458008,1009.698974609375
1984,2022-06-20T13:11:27,43.552467346191406,40.91666793823242,28.682727813720703,1009.680419921875
1984,2022-06-20T13:11:29,43.458580017089844,40.920833587646484,28.58432388305664,1009.697998046875
1984,2022-06-20T13:11:31,43.51491165161133,40.91458511352539,28.67003059387207,1009.743896484375
1984,2022-06-20T13:11:33,43.47735595703125,40.90625,28.7144718170166,1009.71875
1984,2022-06-20T13:11:35,43.47735595703125,40.912498474121094,28.631938934326172,1009.707763671875
1984,2022-06-20T13:11:37,43.47735595703125,40.91041564941406,28.41290855407715,1009.690673828125
1984,2022-06-20T13:11:39,43.53369140625,40.91458511352539,28.444652557373047,1009.73779296875
1984,2022-06-20T13:11:41,43.496131896972656,40.90833282470703,28.444652557373047,1009.734375
1984,2022-06-20T13:11:43,43.57124328613281,40.91458511352539,28.527185440063477,1009.72607421875
1984,2022-06-20T13:11:45,43.496131896972656,40.912498474121094,28.43195343017578,1009.69921875
1984,2022-06-20T13:11:47,43.47735595703125,40.90625,28.498615264892578,1009.713623046875
1984,2022-06-20T13:11:49,43.53369140625,40.90208435058594,28.698598861694336,1009.69189453125
1984,2022-06-20T13:11:52,43.552467346191406,40.90416717529297,28.43195343017578,1009.720703125
1984,2022-06-20T13:11:54,43.402244567871094,40.89791488647461,28.517662048339844,1009.7236328125
1984,2022-06-20T13:11:56,43.496131896972656,40.90416717529297,28.552579879760742,1009.714599609375
1984,2022-06-20T13:11:58,43.43980407714844,40.90416717529297,28.38116455078125,1009.70947265625
1984,2022-06-20T13:12:00,43.496131896972656,40.90208435058594,28.32720184326172,1009.718505859375
1984,2022-06-20T13:12:02,43.496131896972656,40.91041564941406,28.46369743347168,1009.721923828125
1984,2022-06-20T13:12:04,43.43980407714844,40.89791488647461,28.692251205444336,1009.72509765625
1984,2022-06-20T13:12:06,43.47735595703125,40.89791488647461,28.33354949951172,1009.70458984375
1984,2022-06-20T13:12:08,43.421024322509766,40.89374923706055,30.2921199798584,1009.696533203125
1984,2022-06-20T13:12:10,43.496131896972656,40.891666412353516,28.498615264892578,1009.720947265625
1984,2022-06-20T13:12:12,43.34591293334961,40.900001525878906,28.390687942504883,1009.72216796875
1984,2022-06-20T13:12:14,43.57124328613281,40.89583206176758,28.571624755859375,1009.71875
1984,2022-06-20T13:12:16,43.47735595703125,40.889583587646484,28.59067153930664,1009.71044921875
1984,2022-06-20T13:12:18,43.53369140625,40.889583587646484,28.7144718170166,1009.720703125
1984,2022-06-20T13:12:20,43.458580017089844,40.881248474121094,28.562103271484375,1009.71337890625
1984,2022-06-20T13:12:22,43.51491165161133,40.889583587646484,28.498615264892578,1009.716064453125
1984,2022-06-20T13:12:24,43.38346862792969,40.89374923706055,28.736690521240234,1009.706298828125
1984,2022-06-20T13:12:26,43.496131896972656,40.88750076293945,28.533533096313477,1009.72900390625
1984,2022-06-20T13:12:28,43.51491165161133,40.889583587646484,28.390687942504883,1009.6953125
1984,2022-06-20T13:12:30,43.458580017089844,40.87916564941406,28.466873168945312,1009.729248046875
1984,2022-06-20T13:12:32,43.36469268798828,40.889583587646484,28.352596282958984,1009.714111328125
1984,2022-06-20T13:12:34,43.458580017089844,40.891666412353516,28.355770111083984,1009.685302734375
1984,2022-06-20T13:12:36,43.38346862792969,40.88333511352539,28.530359268188477,1009.710205078125
1984,2022-06-20T13:12:38,43.47735595703125,40.88333511352539,28.54940414428711,1009.701904296875
1984,2022-06-20T13:12:40,43.43980407714844,40.88333511352539,28.536706924438477,1009.729248046875
1984,2022-06-20T13:12:42,43.47735595703125,40.88541793823242,28.37481689453125,1009.724609375
1984,2022-06-20T13:12:44,43.47735595703125,40.87916564941406,28.50496482849121,1009.693359375
1984,2022-06-20T13:12:46,43.53369140625,40.88333511352539,28.524009704589844,1009.720947265625
1984,2022-06-20T13:12:48,43.38346862792969,40.88333511352539,28.482744216918945,1009.716552734375
1984,2022-06-20T13:12:50,43.496131896972656,40.875,28.435129165649414,1009.702392578125
1984,2022-06-20T13:12:52,43.458580017089844,40.88333511352539,28.70494842529297,1009.7021484375
1984,2022-06-20T13:12:54,43.51491165161133,40.875,28.317678451538086,1009.691650390625
1984,2022-06-20T13:12:56,43.38346862792969,40.87291717529297,28.514488220214844,1009.69189453125
1984,2022-06-20T13:12:58,43.421024322509766,40.87708282470703,28.368467330932617,1009.705322265625
1984,2022-06-20T13:13:00,43.421024322509766,40.87291717529297,28.733516693115234,1009.697509765625
1984,2022-06-20T13:13:02,43.36469268798828,40.87083435058594,28.152612686157227,1009.724609375
1984,2022-06-20T13:13:04,43.458580017089844,40.87291717529297,27.647891998291016,1009.709228515625
1984,2022-06-20T13:13:06,43.47735595703125,40.86458206176758,28.444652557373047,1009.694580078125
1984,2022-06-20T13:13:08,43.47735595703125,40.881248474121094,28.387514114379883,1009.712890625
1984,2022-06-20T13:13:10,43.43980407714844,40.87916564941406,28.533533096313477,1009.6904296875
1984,2022-06-20T13:13:12,43.402244567871094,40.86666488647461,28.514488220214844,1009.718017578125
1984,2022-06-20T13:13:14,43.43980407714844,40.868751525878906,28.244667053222656,1009.71875
1984,2022-06-20T13:13:16,43.458580017089844,40.86249923706055,28.29863166809082,1009.729248046875
1984,2022-06-20T13:13:18,43.402244567871094,40.868751525878906,28.390687942504883,1009.69775390625
1984,2022-06-20T13:13:20,43.36469268798828,40.85625076293945,28.53988265991211,1009.68115234375
1984,2022-06-20T13:13:22,43.421024322509766,40.86249923706055,28.53988265991211,1009.7021484375
1984,2022-06-20T13:13:24,43.47735595703125,40.875,28.38116455078125,1009.719970703125
1984,2022-06-20T13:13:26,43.496131896972656,40.86458206176758,28.41608238220215,1009.719970703125
1984,2022-06-20T13:13:28,43.402244567871094,40.86458206176758,28.54623031616211,1009.713623046875
1984,2022-06-20T13:13:30,43.53369140625,40.86458206176758,28.635112762451172,1009.706787109375
1984,2022-06-20T13:13:32,43.458580017089844,40.860416412353516,28.362117767333984,1009.68994140625
1984,2022-06-20T13:13:34,43.36469268798828,40.85208511352539,29.676298141479492,1009.696533203125
